,key_0,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,Delay,predicted_payment_date,bucketed_delay
826,826,U001,0200772670,ASSOCIAT associates,,2020.0,1930769523.0,2020-04-09,2020-04-09,2020-04-09,2020-04-24,USD,RV,137347.15,20200409.0,NAU5,1930769523.0,1,2020-04-25,+ve
827,827,U001,0200759878,SA foundation,,2020.0,1930635387.0,2020-03-11,2020-03-10,2020-03-11,2020-05-15,USD,RV,2127.6,20200311.0,NAGD,1930635387.0,0,2020-05-15,null
828,828,U001,0100014724,DEC in,,2020.0,1930607204.0,2020-03-05,2020-03-05,2020-03-05,2020-03-24,USD,RV,6568.92,20200301.0,NAM4,1930607204.0,1,2020-03-25,+ve
829,829,U001,0200793568,SUPE associates,,2020.0,1930669431.0,2020-03-19,2020-03-18,2020-03-19,2020-04-03,USD,RV,8338.89,20200319.0,NAA8,1930669431.0,0,2020-04-03,null
830,830,U001,0200148860,DOLLA corp,,2020.0,1930797410.0,2020-04-19,2020-04-17,2020-04-19,2020-05-04,USD,RV,80395.88,20200419.0,NAA8,1930797410.0,0,2020-05-04,null
831,831,CA02,0140106293,ATLANT foundation,,2020.0,2960629246.0,2020-04-17,2020-04-17,2020-04-17,2020-05-07,CAD,RV,9562.06,20200427.0,CA10,2960629246.0,-4,2020-05-03,null
832,832,U001,0200416837,DEC ,,2020.0,1930599393.0,2020-03-04,2020-03-04,2020-03-04,2020-03-24,USD,RV,179.16,20200301.0,NAM4,1930599393.0,1,2020-03-25,+ve
833,833,U001,0200792293,UNIFIE corp,,2020.0,1930759854.0,2020-04-07,2020-04-07,2020-04-07,2020-04-22,USD,RV,14583.02,20200407.0,NAA8,1930759854.0,0,2020-04-22,null
834,834,U001,0200762301,C&S WH co,,2020.0,1930592151.0,2020-03-03,2020-03-03,2020-03-03,2020-03-18,USD,RV,22978.5,20200303.0,NAC6,1930592151.0,1,2020-03-19,+ve
835,835,U001,0200974851,RESTA corp,,2020.0,1930645636.0,2020-03-12,2020-03-12,2020-03-12,2020-03-27,USD,RV,350.39,20200312.0,NAA8,1930645636.0,0,2020-03-27,null
836,836,U001,0200769623,WAL-MAR foundation,,2020.0,1930729402.0,2020-04-02,2020-04-01,2020-04-02,2020-04-17,USD,RV,50297.29,20200402.0,NAH4,1930729402.0,1,2020-04-18,+ve
837,837,CA02,0140104440,SO us,,2020.0,2960621651.0,2020-03-17,2020-03-17,2020-03-17,2020-04-03,CAD,RV,93029.7,20200324.0,CA10,2960621651.0,-4,2020-03-30,null
838,838,U001,0200803720,DEC foundation,,2020.0,1930863123.0,2020-05-06,2020-05-06,2020-05-06,2020-05-24,USD,RV,10021.56,20200501.0,NAM4,1930863123.0,1,2020-05-25,+ve
839,839,U001,0200794332,COST associates,,2020.0,1930709549.0,2020-03-26,2020-03-27,2020-03-26,2020-04-10,USD,RV,22727.21,20200326.0,NAAX,1930709549.0,1,2020-04-11,+ve
840,840,U001,0200759878,SA ,,2020.0,1930733427.0,2020-04-03,2020-04-02,2020-04-03,2020-04-18,USD,RV,63034.53,20200403.0,NAH4,1930733427.0,0,2020-04-18,null
841,841,U001,0200769623,WAL-MAR us,,2020.0,1930716092.0,2020-03-30,2020-03-28,2020-03-30,2020-04-14,USD,RV,15333.42,20200330.0,NAH4,1930716092.0,1,2020-04-15,+ve
842,842,U001,200769623,WAL-MAR corporation,,2020.0,1930894493.0,2020-05-11,2020-05-12,2020-05-11,2020-05-26,USD,RV,471.56,20200511.0,NAH4,1930894493.0,2,2020-05-28,+ve
843,843,U001,0200748108,KROGER systems,,2020.0,1930659290.0,2020-03-16,2020-03-16,2020-03-16,2020-03-31,USD,RV,76241.8,20200316.0,NAA8,1930659290.0,0,2020-03-31,null
844,844,U001,0200020431,DEC ,,2020.0,1930860528.0,2020-05-05,2020-05-05,2020-05-05,2020-05-11,USD,RV,10263.48,20200501.0,NAM2,1930860528.0,1,2020-05-12,+ve
845,845,CA02,0140104423,METRO  systems,,2020.0,2960619863.0,2020-03-11,2020-03-11,2020-03-11,2020-03-24,CAD,RV,102758.21,20200314.0,CA10,2960619863.0,-4,2020-03-20,null
846,846,U001,0200790107,ROU foundation,,2020.0,1930670142.0,2020-03-18,2020-03-18,2020-03-18,2020-04-02,USD,RV,117988.3,20200318.0,NAC6,1930670142.0,1,2020-04-03,+ve
847,847,U001,0200769623,WAL-MAR systems,,2020.0,1930585940.0,2020-03-02,2020-03-01,2020-03-02,2020-03-17,USD,RV,48052.23,20200302.0,NAH4,1930585940.0,1,2020-03-18,+ve
848,848,U001,0200769623,WAL-MAR foundation,,2020.0,1930728956.0,2020-04-02,2020-04-01,2020-04-02,2020-04-17,USD,RV,7263.16,20200402.0,NAH4,1930728956.0,1,2020-04-18,+ve
849,849,U001,0200705742,DOT llc,,2020.0,1930657309.0,2020-03-16,2020-03-16,2020-03-16,2020-04-17,USD,RV,51523.82,20200316.0,NA32,1930657309.0,1,2020-04-18,+ve
850,850,CA02,140106408,WAL-M in,,2020.0,2960627606.0,2020-04-08,2020-04-08,2020-04-08,2020-04-18,CAD,RV,11328.82,20200408.0,CA10,2960627606.0,-3,2020-04-15,null
851,851,U001,0200769623,WAL-MAR associates,,2020.0,1930630155.0,2020-03-10,2020-03-10,2020-03-10,2020-03-25,USD,RV,15085.22,20200310.0,NAH4,1930630155.0,1,2020-03-26,+ve
852,852,U001,0200249197,DON QUI trust,,2020.0,1930699955.0,2020-04-01,2020-03-30,2020-04-01,2020-06-05,USD,RV,5665.41,20200401.0,NAGD,1930699955.0,0,2020-06-05,null
853,853,U001,0200803720,DEC ,,2020.0,1930819905.0,2020-04-23,2020-04-23,2020-04-23,2020-05-09,USD,RV,280.92,20200416.0,NAM4,1930819905.0,1,2020-05-10,+ve
854,854,U001,0200920735,ALBERT corporation,,2020.0,1930664998.0,2020-03-18,2020-03-18,2020-03-18,2020-04-02,USD,RV,118313.23,20200318.0,NAA8,1930664998.0,0,2020-04-02,null
855,855,U001,200769623,WAL-MAR ,,2020.0,1930877361.0,2020-05-08,2020-05-07,2020-05-08,2020-05-23,USD,RV,43411.45,20200508.0,NAH4,1930877361.0,2,2020-05-25,+ve
856,856,U001,0200769623,WAL-MAR corp,,2020.0,1930593310.0,2020-03-04,2020-03-03,2020-03-04,2020-03-19,USD,RV,58779.47,20200304.0,NAH4,1930593310.0,1,2020-03-20,+ve
857,857,U001,0200769623,WAL-MAR corp,,2020.0,1930701120.0,2020-03-26,2020-03-25,2020-03-26,2020-04-10,USD,RV,28442.43,20200326.0,NAH4,1930701120.0,1,2020-04-11,+ve
858,858,U001,0200759878,SA corporation,,2020.0,1930662050.0,2020-03-18,2020-03-17,2020-03-18,2020-04-02,USD,RV,9340.68,20200318.0,NAH4,1930662050.0,0,2020-04-02,null
859,859,U001,0200126819,MCLANE us,,2020.0,1930768479.0,2020-04-16,2020-04-09,2020-04-16,2020-05-01,USD,RV,4914.48,20200416.0,NAA8,1930768479.0,0,2020-05-01,null
860,860,U001,0100043936,PAPA JO in,,2020.0,1930838213.0,2020-04-30,2020-04-29,2020-04-30,2020-05-10,USD,RV,18135.88,20200430.0,NA10,1930838213.0,1,2020-05-11,+ve
861,861,U001,0200769623,WAL-MAR corporation,,2020.0,1930847105.0,2020-05-02,2020-05-01,2020-05-02,2020-05-17,USD,RV,588.34,20200502.0,NAH4,1930847105.0,1,2020-05-18,+ve
862,862,U001,0200769623,WAL-MAR foundation,,2020.0,1930796482.0,2020-04-16,2020-04-16,2020-04-16,2020-05-01,USD,RV,2829.37,20200416.0,NAH4,1930796482.0,1,2020-05-02,+ve
863,863,U001,0200794332,COST llc,,2020.0,1930724658.0,2020-04-02,2020-03-31,2020-04-02,2020-04-17,USD,RV,15983.15,20200402.0,NAAX,1930724658.0,1,2020-04-18,+ve
864,864,U001,0200707822,PUBLI foundation,,2020.0,1930706079.0,2020-03-26,2020-03-26,2020-03-26,2020-04-10,USD,RV,30877.99,20200326.0,NAA8,1930706079.0,0,2020-04-10,null
865,865,U001,0200230690,DECA ,,2020.0,1930586773.0,2020-03-02,2020-03-02,2020-03-02,2020-03-08,USD,RV,1273.74,20200301.0,NAM1,1930586773.0,1,2020-03-09,+ve
866,866,U001,0200769623,WAL-MAR corp,,2020.0,1930827121.0,2020-04-27,2020-04-25,2020-04-27,2020-05-12,USD,RV,49892.6,20200427.0,NAH4,1930827121.0,1,2020-05-13,+ve
867,867,U001,0200744019,TARG us,,2020.0,1930653780.0,2020-03-16,2020-03-15,2020-03-16,2020-03-31,USD,RV,1166.65,20200316.0,NAA8,1930653780.0,0,2020-03-31,null
868,868,U001,0200769623,WAL-MAR co,,2020.0,1930747180.0,2020-04-05,2020-04-04,2020-04-05,2020-04-20,USD,RV,13927.59,20200405.0,NAH4,1930747180.0,1,2020-04-21,+ve
869,869,U001,0100043936,PAPA JO trust,,2020.0,1930657489.0,2020-03-16,2020-03-16,2020-03-16,2020-03-26,USD,RV,17232.81,20200316.0,NA10,1930657489.0,1,2020-03-27,+ve
870,870,U013,0100007916,INTERN ,,2020.0,1991840280.0,2020-04-19,2020-04-15,2020-04-19,2020-05-19,USD,RV,2124.03,20200419.0,NAVE,1991840280.0,0,2020-05-19,null
871,871,U001,0200148860,DOLLA associates,,2020.0,1930686813.0,2020-03-23,2020-03-23,2020-03-23,2020-04-07,USD,RV,9525.6,20200323.0,NAA8,1930686813.0,0,2020-04-07,null
872,872,U001,0200915438,GROC llc,,2020.0,1930610759.0,2020-03-10,2020-03-06,2020-03-10,2020-03-25,USD,RV,9876.7,20200310.0,NAA8,1930610759.0,0,2020-03-25,null
873,873,U001,0200782772,ASSOC G us,,2020.0,1930802537.0,2020-04-20,2020-04-20,2020-04-20,2020-05-05,USD,RV,55543.6,20200420.0,NAA8,1930802537.0,0,2020-05-05,null
874,874,U001,0200769623,WAL-MAR in,,2020.0,1930676907.0,2020-03-21,2020-03-20,2020-03-21,2020-04-05,USD,RV,2019.69,20200321.0,NAH4,1930676907.0,1,2020-04-06,+ve
875,875,U001,200744019,TARG co,,2020.0,1930862486.0,2020-05-06,2020-05-06,2020-05-06,2020-05-21,USD,RV,78834.39,20200506.0,NAA8,1930862486.0,0,2020-05-21,null
876,876,U001,0200803720,DEC corp,,2020.0,1930820040.0,2020-04-23,2020-04-23,2020-04-23,2020-04-26,USD,RV,6258.9,20200416.0,NAM2,1930820040.0,1,2020-04-27,+ve
877,877,U001,0200290370,BARGAIN  systems,,2020.0,1930815123.0,2020-04-28,2020-04-22,2020-04-28,2020-05-13,USD,RV,3065.55,20200428.0,NAA8,1930815123.0,0,2020-05-13,null
878,878,U001,0200707822,PUBLI systems,,2020.0,1930585926.0,2020-03-01,2020-03-01,2020-03-01,2020-03-16,USD,RV,71062.35,20200301.0,NAA8,1930585926.0,0,2020-03-16,null
879,879,U001,0200726979,BJ'S  foundation,,2020.0,1930685381.0,2020-03-23,2020-03-22,2020-03-23,2020-04-07,USD,RV,2569.53,20200323.0,NAA8,1930685381.0,0,2020-04-07,null
880,880,U001,0200785971,SYSCO  co,,2020.0,1930649469.0,2020-03-16,2020-03-13,2020-03-16,2020-03-31,USD,RV,31115.74,20200316.0,NAA8,1930649469.0,0,2020-03-31,null
881,881,U001,0200769623,WAL-MAR corporation,,2020.0,1930709937.0,2020-03-28,2020-03-27,2020-03-28,2020-04-12,USD,RV,62937.37,20200328.0,NAH4,1930709937.0,1,2020-04-13,+ve
882,882,U001,0200519201,KROGE corporation,,2020.0,1930647766.0,2020-03-13,2020-03-13,2020-03-13,2020-03-28,USD,RV,188309.99,20200313.0,NAA8,1930647766.0,0,2020-03-28,null
883,883,U001,0100030443,GLACIE llc,,2020.0,1930739685.0,2020-04-03,2020-04-03,2020-04-03,2020-04-18,USD,RV,2818.03,20200403.0,NAA8,1930739685.0,0,2020-04-18,null
884,884,U001,0200772595,SAFEW foundation,,2020.0,1930757780.0,2020-04-06,2020-04-07,2020-04-06,2020-04-21,USD,RV,101501.55,20200406.0,NAA8,1930757780.0,0,2020-04-21,null
885,885,U001,0200769623,WAL-MAR co,,2020.0,1930867315.0,2020-05-08,2020-05-06,2020-05-08,2020-05-23,USD,RV,2173.16,20200508.0,NAH4,1930867315.0,1,2020-05-24,+ve
886,886,U001,200822900,TIM H trust,,2020.0,1930647916.0,2020-03-13,2020-03-13,2020-03-13,2020-03-28,USD,RV,4300.2,20200313.0,NAA8,1930647916.0,0,2020-03-28,null
887,887,U001,0200794332,COST systems,,2020.0,1930607542.0,2020-03-05,2020-03-05,2020-03-05,2020-03-20,USD,RV,59634.96,20200305.0,NAAX,1930607542.0,1,2020-03-21,+ve
888,888,U001,0200769072,GREC corp,,2020.0,1930704563.0,2020-04-01,2020-03-30,2020-04-01,2020-05-03,USD,RV,9205.65,20200401.0,NA32,1930704563.0,0,2020-05-03,null
889,889,U001,0200762301,C&S WH co,,2020.0,1930635348.0,2020-03-12,2020-03-10,2020-03-12,2020-03-27,USD,RV,22145.58,20200312.0,NAC6,1930635348.0,1,2020-03-28,+ve
890,890,U001,0200793568,SUPE systems,,2020.0,1930759042.0,2020-04-08,2020-04-07,2020-04-08,2020-04-23,USD,RV,89053.31,20200408.0,NAA8,1930759042.0,0,2020-04-23,null
891,891,CA02,0100029649,LES ENTRE foundation,,2020.0,2960628878.0,2020-04-20,2020-04-20,2020-04-20,2020-05-01,CAD,RV,6480.0,20200421.0,CA10,2960628878.0,-4,2020-04-27,null
892,892,CA02,0140106408,WAL-M corp,,2020.0,2960626310.0,2020-04-02,2020-04-02,2020-04-02,2020-04-12,CAD,RV,36.72,20200402.0,CA10,2960626310.0,-3,2020-04-09,null
893,893,U002,0200816950,COLOM trust,,2020.0,1990571422.0,2020-03-21,2020-03-18,2020-03-21,2020-04-20,USD,RV,76344.75,20200321.0,NA38,1990571422.0,0,2020-04-20,null
894,894,CA02,0140106408,WAL-M corp,,2020.0,2960626655.0,2020-04-09,2020-04-09,2020-04-09,2020-04-19,CAD,RV,9017.72,20200409.0,CA10,2960626655.0,-3,2020-04-16,null
895,895,U001,0100043976,SUN RI us,,2020.0,1930848407.0,2020-05-01,2020-05-01,2020-05-01,2020-05-16,USD,RV,12784.11,20200501.0,NAA8,1930848407.0,0,2020-05-16,null
896,896,U001,0200290370,BARGAIN  us,,2020.0,1930651764.0,2020-03-18,2020-03-14,2020-03-18,2020-04-02,USD,RV,26208.0,20200318.0,NAA8,1930651764.0,0,2020-04-02,null
897,897,U001,0200769623,WAL-MAR us,,2020.0,1930794606.0,2020-04-16,2020-04-16,2020-04-16,2020-05-01,USD,RV,36735.6,20200416.0,NAH4,1930794606.0,1,2020-05-02,+ve
898,898,CA02,0140104423,METRO  corporation,,2020.0,2960629646.0,2020-04-20,2020-04-20,2020-04-20,2020-05-02,CAD,RV,123813.38,20200422.0,CA10,2960629646.0,-4,2020-04-28,null
899,899,U001,0200780383,MEIJ co,,2020.0,1930752126.0,2020-04-06,2020-04-06,2020-04-06,2020-04-21,USD,RV,161251.02,20200406.0,NAA8,1930752126.0,0,2020-04-21,null
900,900,U001,0200726979,BJ'S  trust,,2020.0,1930688866.0,2020-03-22,2020-03-23,2020-03-22,2020-04-06,USD,RV,704.58,20200322.0,NAA8,1930688866.0,0,2020-04-06,null
901,901,U001,0200769623,WAL-MAR ,,2020.0,1930698304.0,2020-03-24,2020-03-25,2020-03-24,2020-04-08,USD,RV,1898.9,20200324.0,NAH4,1930698304.0,1,2020-04-09,+ve
902,902,U001,0200769623,WAL-MAR corp,,2020.0,1930582820.0,2020-02-29,2020-02-29,2020-02-29,2020-03-15,USD,RV,3797.1,20200229.0,NAH4,1930582820.0,1,2020-03-16,+ve
903,903,U001,0200769623,WAL-MAR ,,2020.0,1930683542.0,2020-03-21,2020-03-21,2020-03-21,2020-04-05,USD,RV,41946.98,20200321.0,NAH4,1930683542.0,1,2020-04-06,+ve
904,904,U001,200759878,SA foundation,,2020.0,1930852378.0,2020-05-04,2020-05-02,2020-05-04,2020-05-19,USD,RV,36629.91,20200504.0,NAH4,1930852378.0,0,2020-05-19,null
905,905,U001,0200769623,WAL-MAR foundation,,2020.0,1930762199.0,2020-04-10,2020-04-08,2020-04-10,2020-04-25,USD,RV,1602.78,20200410.0,NAH4,1930762199.0,1,2020-04-26,+ve
906,906,U001,0200769623,WAL-MAR corp,,2020.0,1930683661.0,2020-03-22,2020-03-21,2020-03-22,2020-04-06,USD,RV,2209.18,20200322.0,NAH4,1930683661.0,1,2020-04-07,+ve
907,907,U001,0200592182,DECA co,,2020.0,1930876267.0,2020-05-07,2020-05-07,2020-05-07,2020-05-11,USD,RV,9513.14,20200501.0,NAM2,1930876267.0,1,2020-05-12,+ve
908,908,U001,0200519201,KROGE co,,2020.0,1930833471.0,2020-04-29,2020-04-28,2020-04-29,2020-07-03,USD,RV,115895.18,20200429.0,NAGD,1930833471.0,0,2020-07-03,null
909,909,U001,0200820380,SMITH'S in,,2020.0,1930620770.0,2020-03-08,2020-03-07,2020-03-08,2020-03-23,USD,RV,93937.5,20200308.0,NAA8,1930620770.0,0,2020-03-23,null
910,910,U001,0200752302,KROGER corporation,,2020.0,1930708892.0,2020-03-29,2020-03-30,2020-03-29,2020-04-13,USD,RV,45670.19,20200329.0,NAA8,1930708892.0,0,2020-04-13,null
911,911,U001,0200769623,WAL-MAR corporation,,2020.0,1930675082.0,2020-03-19,2020-03-20,2020-03-19,2020-04-03,USD,RV,42078.42,20200319.0,NAH4,1930675082.0,1,2020-04-04,+ve
912,912,U001,0200764795,SYSCO  us,,2020.0,1930629848.0,2020-03-13,2020-03-10,2020-03-13,2020-03-28,USD,RV,31757.9,20200313.0,NAA8,1930629848.0,0,2020-03-28,null
913,913,U001,0200020431,DEC systems,,2020.0,1930599094.0,2020-03-04,2020-03-04,2020-03-04,2020-03-24,USD,RV,1601.08,20200301.0,NAM4,1930599094.0,1,2020-03-25,+ve
914,914,U001,0200769623,WAL-MAR llc,,2020.0,1930797069.0,2020-04-18,2020-04-17,2020-04-18,2020-05-03,USD,RV,31051.69,20200418.0,NAH4,1930797069.0,1,2020-05-04,+ve
915,915,U001,0200769623,WAL-MAR llc,,2020.0,1930718517.0,2020-03-29,2020-03-29,2020-03-29,2020-04-13,USD,RV,43595.5,20200329.0,NAH4,1930718517.0,1,2020-04-14,+ve
916,916,U001,200781831,RITE systems,,2020.0,1930860901.0,2020-05-05,2020-05-05,2020-05-05,2020-05-20,USD,RV,2987.24,20200505.0,NAA8,1930860901.0,0,2020-05-20,null
917,917,U001,0200739534,OK corp,,2020.0,1930714415.0,2020-03-27,2020-03-28,2020-03-27,2020-04-11,USD,RV,82031.53,20200327.0,NAA8,1930714415.0,0,2020-04-11,null
918,918,U001,0200148860,DOLLA associates,,2020.0,1930723040.0,2020-04-01,2020-03-30,2020-04-01,2020-04-16,USD,RV,15861.49,20200401.0,NAA8,1930723040.0,0,2020-04-16,null
919,919,U001,0200230690,DECA co,,2020.0,1930599090.0,2020-03-04,2020-03-04,2020-03-04,2020-03-24,USD,RV,23.64,20200301.0,NAM4,1930599090.0,1,2020-03-25,+ve
920,920,U001,0200718130,SYSCO F in,,2020.0,1930681252.0,2020-03-26,2020-03-20,2020-03-26,2020-04-27,USD,RV,12221.76,20200326.0,NA32,1930681252.0,1,2020-04-28,+ve
921,921,U001,0200726979,BJ'S  in,,2020.0,1930685189.0,2020-03-22,2020-03-22,2020-03-22,2020-04-06,USD,RV,86.97,20200322.0,NAA8,1930685189.0,0,2020-04-06,null
922,922,U001,0200148860,DOLLA systems,,2020.0,1930684318.0,2020-03-23,2020-03-21,2020-03-23,2020-04-07,USD,RV,15367.37,20200323.0,NAA8,1930684318.0,0,2020-04-07,null
923,923,U001,0200769623,WAL-MAR corp,,2020.0,1930822517.0,2020-04-25,2020-04-24,2020-04-25,2020-05-10,USD,RV,38747.29,20200425.0,NAH4,1930822517.0,1,2020-05-11,+ve
924,924,U001,0200148860,DOLLA corp,,2020.0,1930632428.0,2020-03-11,2020-03-10,2020-03-11,2020-05-15,USD,RV,48488.47,20200311.0,NAGD,1930632428.0,0,2020-05-15,null
925,925,U001,0200704858,WAKE llc,,2020.0,1930751800.0,2020-04-06,2020-04-05,2020-04-06,2020-04-21,USD,RV,83011.45,20200406.0,NAA8,1930751800.0,0,2020-04-21,null
926,926,U001,0200230690,DECA co,,2020.0,1930817926.0,2020-04-23,2020-04-23,2020-04-23,2020-05-09,USD,RV,2658.44,20200416.0,NAM4,1930817926.0,1,2020-05-10,+ve
927,927,U001,0200759878,SA llc,,2020.0,1930571699.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,2347.08,20200228.0,NAH4,1930571699.0,0,2020-03-14,null
928,928,U001,CCU002,KRFT FDS us,,2020.0,1930681828.0,2020-03-24,2020-03-20,2020-03-24,2020-04-28,USD,RV,9134.4,20200324.0,NAG2,1930681828.0,0,2020-04-28,null
929,929,U001,0200769623,WAL-MAR in,,2020.0,1930593605.0,2020-03-04,2020-03-03,2020-03-04,2020-03-19,USD,RV,3797.1,20200304.0,NAH4,1930593605.0,1,2020-03-20,+ve
930,930,CA02,0140104409,LOB trust,,2020.0,2960622018.0,2020-03-18,2020-03-18,2020-03-18,2020-03-29,CAD,RV,213536.16,20200319.0,CA10,2960622018.0,-3,2020-03-26,null
931,931,U001,0200780383,MEIJ foundation,,2020.0,1930830759.0,2020-04-28,2020-04-28,2020-04-28,2020-05-13,USD,RV,44761.21,20200428.0,NAA8,1930830759.0,0,2020-05-13,null
932,932,U001,0200759082,INGL ,,2020.0,1930684804.0,2020-03-21,2020-03-21,2020-03-21,2020-04-05,USD,RV,116659.4,20200321.0,NAA8,1930684804.0,0,2020-04-05,null
933,933,U001,0200769623,WAL-MAR corp,,2020.0,1930604636.0,2020-03-05,2020-03-05,2020-03-05,2020-03-20,USD,RV,27866.2,20200305.0,NAH4,1930604636.0,1,2020-03-21,+ve
934,934,U001,0200397526,JAKE ,,2020.0,1930678756.0,2020-03-24,2020-03-20,2020-03-24,2020-04-08,USD,RV,19898.78,20200324.0,NAA8,1930678756.0,0,2020-04-08,null
935,935,U001,0200230690,DECA us,,2020.0,1930804390.0,2020-04-21,2020-04-21,2020-04-21,2020-05-09,USD,RV,2967.12,20200416.0,NAM4,1930804390.0,1,2020-05-10,+ve
936,936,U001,0200748108,KROGER corporation,,2020.0,1930796350.0,2020-04-22,2020-04-16,2020-04-22,2020-05-07,USD,RV,12827.59,20200422.0,NAA8,1930796350.0,0,2020-05-07,null
937,937,U001,0200726979,BJ'S  ,,2020.0,1930753020.0,2020-04-02,2020-04-06,2020-04-02,2020-04-17,USD,RV,347.09,20200402.0,NAA8,1930753020.0,0,2020-04-17,null
938,938,U001,0200747369,SCHNU associates,,2020.0,1930798715.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,11092.51,20200417.0,NAA8,1930798715.0,0,2020-05-02,null
939,939,U001,0200769623,WAL-MAR co,,2020.0,1930619427.0,2020-03-10,2020-03-07,2020-03-10,2020-03-25,USD,RV,4116.41,20200310.0,NAH4,1930619427.0,1,2020-03-26,+ve
940,940,U001,0200759878,SA co,,2020.0,1930822622.0,2020-04-26,2020-04-24,2020-04-26,2020-05-11,USD,RV,33169.76,20200426.0,NAH4,1930822622.0,0,2020-05-11,null
941,941,U001,0200772595,SAFEW ,,2020.0,1930559437.0,2020-02-28,2020-02-23,2020-02-28,2020-03-14,USD,RV,83388.26,20200228.0,NAA8,1930559437.0,0,2020-03-14,null
942,942,U001,0200793568,SUPE corp,,2020.0,1930803075.0,2020-04-20,2020-04-20,2020-04-20,2020-05-05,USD,RV,64741.16,20200420.0,NAA8,1930803075.0,0,2020-05-05,null
943,943,U001,0200704045,RA llc,,2020.0,1930681881.0,2020-03-20,2020-03-21,2020-03-20,2020-04-04,USD,RV,518.25,20200320.0,NAA8,1930681881.0,0,2020-04-04,null
944,944,CA02,0140104409,LOB foundation,,2020.0,2960631459.0,2020-05-01,2020-05-01,2020-05-01,2020-05-16,CAD,RV,16441.56,20200506.0,CA10,2960631459.0,-4,2020-05-12,null
945,945,U001,0200793513,KROGER in,,2020.0,1930820227.0,2020-04-24,2020-04-23,2020-04-24,2020-05-09,USD,RV,71541.14,20200424.0,NAA8,1930820227.0,0,2020-05-09,null
946,946,U001,0200794332,COST systems,,2020.0,1930777883.0,2020-04-13,2020-04-11,2020-04-13,2020-04-28,USD,RV,40455.53,20200413.0,NAAX,1930777883.0,1,2020-04-29,+ve
947,947,U001,200795490,HY -  co,,2020.0,1930665908.0,2020-03-18,2020-03-18,2020-03-18,2020-04-02,USD,RV,34140.86,20200318.0,NAA8,1930665908.0,0,2020-04-02,null
948,948,CA02,0140104423,METRO  systems,,2020.0,2960627436.0,2020-04-08,2020-04-08,2020-04-08,2020-04-18,CAD,RV,57822.98,20200408.0,CA10,2960627436.0,-3,2020-04-15,null
949,949,U001,0200704858,WAKE foundation,,2020.0,1930593406.0,2020-03-04,2020-03-03,2020-03-04,2020-03-19,USD,RV,162625.39,20200304.0,NAA8,1930593406.0,0,2020-03-19,null
950,950,CA02,0140104409,LOB corp,,2020.0,2960623690.0,2020-03-29,2020-03-29,2020-03-29,2020-04-15,CAD,RV,98665.69,20200405.0,CA10,2960623690.0,-4,2020-04-11,null
951,951,U001,0100043892,IN-N ,,2020.0,1930587215.0,2020-03-02,2020-03-02,2020-03-02,2020-03-17,USD,RV,17593.75,20200302.0,NAA8,1930587215.0,0,2020-03-17,null
952,952,U001,200741174,M B  ,,2020.0,1930666384.0,2020-03-24,2020-03-18,2020-03-24,2020-04-25,USD,RV,17929.8,20200324.0,NA32,1930666384.0,1,2020-04-26,+ve
953,953,U001,0200780383,MEIJ ,,2020.0,1930717080.0,2020-03-30,2020-03-29,2020-03-30,2020-04-14,USD,RV,122415.09,20200330.0,NAA8,1930717080.0,0,2020-04-14,null
954,954,U001,0200769623,WAL-MAR in,,2020.0,1930681801.0,2020-03-21,2020-03-20,2020-03-21,2020-04-05,USD,RV,2373.96,20200321.0,NAH4,1930681801.0,1,2020-04-06,+ve
955,955,U001,0200729828,KENNETH ,,2020.0,1930601257.0,2020-03-05,2020-03-04,2020-03-05,2020-03-20,USD,RV,44742.4,20200305.0,NAA8,1930601257.0,0,2020-03-20,null
956,956,CA02,0140106316,ALI systems,,2020.0,2960629900.0,2020-04-20,2020-04-20,2020-04-20,2020-05-02,CAD,RV,22854.35,20200422.0,CA10,2960629900.0,-4,2020-04-28,null
957,957,U001,0200769623,WAL-MAR us,,2020.0,1930651600.0,2020-03-14,2020-03-13,2020-03-14,2020-03-29,USD,RV,595.23,20200314.0,NAH4,1930651600.0,1,2020-03-30,+ve
958,958,U001,0200416837,DEC foundation,,2020.0,1930675682.0,2020-03-20,2020-03-20,2020-03-20,2020-04-08,USD,RV,105.72,20200316.0,NAM4,1930675682.0,1,2020-04-09,+ve
959,959,U001,0200790107,ROU systems,,2020.0,1930786391.0,2020-04-15,2020-04-14,2020-04-15,2020-04-30,USD,RV,7651.24,20200415.0,NAC6,1930786391.0,1,2020-05-01,+ve
960,960,U001,0200793513,KROGER trust,,2020.0,1930592515.0,2020-03-03,2020-03-02,2020-03-03,2020-03-18,USD,RV,18983.29,20200303.0,NAA8,1930592515.0,0,2020-03-18,null
961,961,U001,0200769623,WAL-MAR corp,,2020.0,1930843888.0,2020-05-02,2020-04-30,2020-05-02,2020-05-17,USD,RV,15275.68,20200502.0,NAH4,1930843888.0,1,2020-05-18,+ve
